Year,Date,Close,CumulativeClose
2020,2020-10-16,106.69999694824219,17573.47995376587
2020,2020-10-19,105.48999786376953,17678.96995162964
2020,2020-10-20,105.61000061035156,17784.57995223999
2020,2020-10-21,104.83000183105469,17889.409954071045
2020,2020-10-22,106.7699966430664,17996.17995071411
2020,2020-10-23,106.16999816894531,18102.349948883057
2020,2020-10-26,104.62999725341797,18206.979946136475
2020,2020-10-27,106.04000091552734,18313.019947052002
2020,2020-10-28,101.66000366210938,18414.67995071411
2020,2020-10-29,102.0199966430664,18516.699947357178
2020,2020-10-30,102.08999633789062,18618.78994369507
2020,2020-11-02,105.23999786376953,18724.029941558838
2020,2020-11-03,107.02999877929688,18831.059940338135
2020,2020-11-04,108.48999786376953,18939.549938201904
2020,2020-11-05,110.33999633789062,19049.889934539795
2020,2020-11-06,112.54000091552734,19162.429935455322
2020,2020-11-09,112.5,19274.929935455322
2020,2020-11-10,110.19999694824219,19385.129932403564
2020,2020-11-11,109.41000366210938,19494.539936065674
2020,2020-11-12,109.44000244140625,19603.97993850708
2020,2020-11-13,110.16999816894531,19714.149936676025
2020,2020-11-16,110.2699966430664,19824.41993331909
2020,2020-11-17,109.86000061035156,19934.279933929443
2020,2020-11-18,105.94999694824219,20040.229930877686
2020,2020-11-19,108.68000030517578,20148.90993118286
2020,2020-11-20,110.88999938964844,20259.79993057251
2020,2020-11-23,112.20999908447266,20372.009929656982
2020,2020-11-24,114.68000030517578,20486.68992996216
2020,2020-11-25,114.3499984741211,20601.03992843628
2020,2020-11-27,114.08999633789062,20715.12992477417
2020,2020-11-30,116.9000015258789,20832.02992630005
2020,2020-12-01,115.36000061035156,20947.3899269104
2020,2020-12-02,114.56999969482422,21061.959926605225
2020,2020-12-03,113.58000183105469,21175.53992843628
2020,2020-12-04,115.1500015258789,21290.68992996216
2020,2020-12-07,114.4000015258789,21405.089931488037
2020,2020-12-08,117.01000213623047,21522.099933624268
2020,2020-12-09,116.4000015258789,21638.499935150146
2020,2020-12-10,118.80999755859375,21757.30993270874
2020,2020-12-11,118.4800033569336,21875.789936065674
2020,2020-12-14,116.73999786376953,21992.529933929443
2020,2020-12-15,117.38999938964844,22109.91993331909
2020,2020-12-16,117.23999786376953,22227.15993118286
2020,2020-12-17,118.97000122070312,22346.129932403564
2020,2020-12-18,119.30000305175781,22465.429935455322
2020,2020-12-21,117.77999877929688,22583.20993423462
2020,2020-12-22,117.37000274658203,22700.5799369812
2020,2020-12-23,117.30000305175781,22817.87994003296
2020,2020-12-24,117.30999755859375,22935.189937591553
2020,2020-12-28,117.83000183105469,23053.019939422607
2020,2020-12-29,117.2300033569336,23170.24994277954
2020,2020-12-30,117.38999938964844,23287.63994216919
2020,2020-12-31,118.48999786376953,23406.12994003296
2021,2021-01-04,118.63999938964844,118.63999938964844
2021,2021-01-05,119.61000061035156,238.25
2021,2021-01-06,122.88999938964844,361.13999938964844
2021,2021-01-07,126.16000366210938,487.3000030517578
2021,2021-01-08,127.05999755859375,614.3600006103516
2021,2021-01-11,128.14999389648438,742.5099945068359
2021,2021-01-12,126.97000122070312,869.4799957275391
2021,2021-01-13,126.9800033569336,996.4599990844727
2021,2021-01-14,126.02999877929688,1122.4899978637695
2021,2021-01-15,126.20999908447266,1248.6999969482422
2021,2021-01-19,127.3499984741211,1376.0499954223633
2021,2021-01-20,128.11000061035156,1504.1599960327148
2021,2021-01-21,127.0,1631.1599960327148
2021,2021-01-22,126.33000183105469,1757.4899978637695
2021,2021-01-25,125.4800033569336,1882.9700012207031
2021,2021-01-26,123.91999816894531,2006.8899993896484
2021,2021-01-27,118.80000305175781,2125.6900024414062
2021,2021-01-28,121.55999755859375,2247.25
2021,2021-01-29,120.16999816894531,2367.4199981689453
2021,2021-02-01,120.83000183105469,2488.25
2021,2021-02-02,123.19000244140625,2611.4400024414062
2021,2021-02-03,122.1500015258789,2733.590003967285
2021,2021-02-04,124.06999969482422,2857.6600036621094
2021,2021-02-05,123.18000030517578,2980.840003967285
2021,2021-02-08,123.41000366210938,3104.2500076293945
2021,2021-02-09,123.23999786376953,3227.490005493164
2021,2021-02-10,125.08000183105469,3352.5700073242188
2021,2021-02-11,126.95999908447266,3479.5300064086914
2021,2021-02-12,127.9800033569336,3607.510009765625
2021,2021-02-16,127.94999694824219,3735.460006713867
2021,2021-02-17,130.1199951171875,3865.5800018310547
2021,2021-02-18,127.68000030517578,3993.2600021362305
2021,2021-02-19,126.87000274658203,4120.1300048828125
2021,2021-02-22,123.5,4243.6300048828125
2021,2021-02-23,122.41999816894531,4366.050003051758
2021,2021-02-24,125.0199966430664,4491.069999694824
2021,2021-02-25,122.0999984741211,4613.169998168945
2021,2021-02-26,122.06999969482422,4735.2399978637695
2021,2021-03-01,124.4800033569336,4859.720001220703
2021,2021-03-02,123.63999938964844,4983.360000610352
2021,2021-03-03,119.30000305175781,5102.660003662109
2021,2021-03-04,114.98999786376953,5217.650001525879
2021,2021-03-05,116.13999938964844,5333.790000915527
2021,2021-03-08,116.08000183105469,5449.870002746582
2021,2021-03-09,119.83999633789062,5569.709999084473
2021,2021-03-10,119.98999786376953,5689.699996948242
2021,2021-03-11,121.83000183105469,5811.529998779297
2021,2021-03-12,121.44000244140625,5932.970001220703
2021,2021-03-15,124.04000091552734,6057.0100021362305
2021,2021-03-16,123.0,6180.0100021362305
2021,2021-03-17,122.5199966430664,6302.529998779297
2021,2021-03-18,122.58999633789062,6425.1199951171875
2021,2021-03-19,122.69000244140625,6547.809997558594
2021,2021-03-22,123.61000061035156,6671.419998168945
2021,2021-03-23,121.9800033569336,6793.400001525879
2021,2021-03-24,120.83999633789062,6914.2399978637695
2021,2021-03-25,121.9000015258789,7036.139999389648
2021,2021-03-26,125.63999938964844,7161.779998779297
2021,2021-03-29,125.41999816894531,7287.199996948242
2021,2021-03-30,124.83999633789062,7412.039993286133
2021,2021-03-31,127.13999938964844,7539.179992675781
2021,2021-04-01,127.69000244140625,7666.8699951171875
2021,2021-04-05,130.0,7796.8699951171875
2021,2021-04-06,131.0399932861328,7927.90998840332
2021,2021-04-07,129.33999633789062,8057.249984741211
2021,2021-04-08,130.69000244140625,8187.939987182617
2021,2021-04-09,131.91000366210938,8319.849990844727
2021,2021-04-12,131.27000427246094,8451.119995117188
2021,2021-04-13,132.97000122070312,8584.08999633789
2021,2021-04-14,131.97000122070312,8716.059997558594
2021,2021-04-15,133.27999877929688,8849.33999633789
2021,2021-04-16,134.5800018310547,8983.919998168945
2021,2021-04-19,133.5,9117.419998168945
2021,2021-04-20,132.4600067138672,9249.880004882812
2021,2021-04-21,133.8300018310547,9383.710006713867
2021,2021-04-22,134.52999877929688,9518.240005493164
2021,2021-04-23,136.67999267578125,9654.919998168945
2021,2021-04-26,137.33999633789062,9792.259994506836
2021,2021-04-27,136.47999572753906,9928.739990234375
2021,2021-04-28,134.8000030517578,10063.539993286133
2021,2021-04-29,134.14999389648438,10197.689987182617
2021,2021-04-30,133.63999938964844,10331.329986572266
2021,2021-05-03,133.19000244140625,10464.519989013672
2021,2021-05-04,130.89999389648438,10595.419982910156
2021,2021-05-05,133.3699951171875,10728.789978027344
2021,2021-05-06,132.39999389648438,10861.189971923828
2021,2021-05-07,133.89999389648438,10995.089965820312
2021,2021-05-10,131.8699951171875,11126.9599609375
2021,2021-05-11,131.4199981689453,11258.379959106445
2021,2021-05-12,128.63999938964844,11387.019958496094
2021,2021-05-13,130.02000427246094,11517.039962768555
2021,2021-05-14,131.14999389648438,11648.189956665039
2021,2021-05-17,130.11000061035156,11778.29995727539
2021,2021-05-18,128.75,11907.04995727539
2021,2021-05-19,130.2100067138672,12037.259963989258
2021,2021-05-20,132.14999389648438,12169.409957885742
2021,2021-05-21,132.3000030517578,12301.7099609375
2021,2021-05-24,133.33999633789062,12435.04995727539
2021,2021-05-25,133.22999572753906,12568.27995300293
2021,2021-05-26,133.2899932861328,12701.569946289062
2021,2021-05-27,137.5399932861328,12839.109939575195
2021,2021-05-28,138.1300048828125,12977.239944458008
2021,2021-06-01,137.1999969482422,13114.43994140625
2021,2021-06-02,136.57000732421875,13251.009948730469
2021,2021-06-03,136.3699951171875,13387.379943847656
2021,2021-06-04,137.89999389648438,13525.27993774414
2021,2021-06-07,137.64999389648438,13662.929931640625
2021,2021-06-08,138.75,13801.679931640625
2021,2021-06-09,140.1300048828125,13941.809936523438
2021,2021-06-10,143.05999755859375,14084.869934082031
2021,2021-06-11,143.52999877929688,14228.399932861328
2021,2021-06-14,144.38999938964844,14372.789932250977
2021,2021-06-15,144.6199951171875,14517.409927368164
2021,2021-06-16,143.58999633789062,14660.999923706055
2021,2021-06-17,146.9199981689453,14807.919921875
2021,2021-06-18,145.00999450683594,14952.929916381836
2021,2021-06-21,146.41000366210938,15099.339920043945
2021,2021-06-22,146.6300048828125,15245.969924926758
2021,2021-06-23,147.24000549316406,15393.209930419922
2021,2021-06-24,146.6699981689453,15539.879928588867
2021,2021-06-25,147.27999877929688,15687.159927368164
2021,2021-06-28,147.92999267578125,15835.089920043945
2021,2021-06-29,148.80999755859375,15983.899917602539
2021,2021-06-30,147.80999755859375,16131.709915161133
2021,2021-07-01,147.7899932861328,16279.499908447266
2021,2021-07-02,148.82000732421875,16428.319915771484
2021,2021-07-06,148.97999572753906,16577.299911499023
2021,2021-07-07,149.49000549316406,16726.789916992188
2021,2021-07-08,148.8300018310547,16875.619918823242
2021,2021-07-09,150.02999877929688,17025.64991760254
2021,2021-07-12,149.50999450683594,17175.159912109375
2021,2021-07-13,149.27000427246094,17324.429916381836
2021,2021-07-14,148.6300048828125,17473.05992126465
2021,2021-07-15,148.9600067138672,17622.019927978516
2021,2021-07-16,148.92999267578125,17770.949920654297
2021,2021-07-19,147.5800018310547,17918.52992248535
2021,2021-07-20,149.3000030517578,18067.82992553711
2021,2021-07-21,148.9499969482422,18216.77992248535
2021,2021-07-22,150.3000030517578,18367.07992553711
2021,2021-07-23,152.30999755859375,18519.389923095703
2021,2021-07-26,150.25,18669.639923095703
2021,2021-07-27,149.9499969482422,18819.589920043945
2021,2021-07-28,151.4600067138672,18971.049926757812
2021,2021-07-29,152.6699981689453,19123.719924926758
2021,2021-07-30,153.22999572753906,19276.949920654297
2021,2021-08-02,153.07000732421875,19430.019927978516
2021,2021-08-03,153.86000061035156,19583.879928588867
2021,2021-08-04,154.27000427246094,19738.149932861328
2021,2021-08-05,155.0399932861328,19893.18992614746
2021,2021-08-06,155.6999969482422,20048.889923095703
2021,2021-08-09,156.5399932861328,20205.429916381836
2021,2021-08-10,156.52000427246094,20361.949920654297
2021,2021-08-11,156.52000427246094,20518.469924926758
2021,2021-08-12,158.14999389648438,20676.619918823242
2021,2021-08-13,159.22999572753906,20835.84991455078
2021,2021-08-16,162.07000732421875,20997.919921875
2021,2021-08-17,160.91000366210938,21158.82992553711
2021,2021-08-18,163.02000427246094,21321.84992980957
2021,2021-08-19,167.6699981689453,21489.519927978516
2021,2021-08-20,168.1300048828125,21657.649932861328
2021,2021-08-23,170.0,21827.649932861328
2021,2021-08-24,170.57000732421875,21998.219940185547
2021,2021-08-25,173.3000030517578,22171.519943237305
2021,2021-08-26,173.58999633789062,22345.109939575195
2021,2021-08-27,173.80999755859375,22518.91993713379
2021,2021-08-30,176.72999572753906,22695.649932861328
2021,2021-08-31,175.47000122070312,22871.11993408203
2021,2021-09-01,175.4499969482422,23046.569931030273
2021,2021-09-02,178.02000427246094,23224.589935302734
2021,2021-09-03,179.27999877929688,23403.86993408203
2021,2021-09-07,177.72000122070312,23581.589935302734
2021,2021-09-08,178.72999572753906,23760.319931030273
2021,2021-09-09,177.22999572753906,23937.549926757812
2021,2021-09-10,177.22999572753906,24114.77992248535
2021,2021-09-13,172.0800018310547,24286.859924316406
2021,2021-09-14,172.4199981689453,24459.27992248535
2021,2021-09-15,173.7899932861328,24633.069915771484
2021,2021-09-16,173.27999877929688,24806.34991455078
2021,2021-09-17,173.94000244140625,24980.289916992188
2021,2021-09-20,171.33999633789062,25151.629913330078
2021,2021-09-21,171.44000244140625,25323.069915771484
2021,2021-09-22,172.44000244140625,25495.50991821289
2021,2021-09-23,172.77000427246094,25668.27992248535
2021,2021-09-24,172.39999389648438,25840.679916381836
2021,2021-09-27,166.3800048828125,26007.05992126465
2021,2021-09-28,159.89999389648438,26166.959915161133
2021,2021-09-29,160.0,26326.959915161133
2021,2021-09-30,157.52999877929688,26484.48991394043
2021,2021-10-01,155.99000549316406,26640.479919433594
2021,2021-10-04,152.36000061035156,26792.839920043945
2021,2021-10-05,153.02999877929688,26945.869918823242
2021,2021-10-06,153.64999389648438,27099.519912719727
2021,2021-10-07,155.32000732421875,27254.839920043945
2021,2021-10-08,152.47000122070312,27407.30992126465
2021,2021-10-11,150.02000427246094,27557.32992553711
2021,2021-10-12,147.9499969482422,27705.27992248535
2021,2021-10-13,150.22000122070312,27855.499923706055
2021,2021-10-14,152.58999633789062,28008.089920043945
2021,2021-10-15,153.27000427246094,28161.359924316406
2021,2021-10-18,154.77999877929688,28316.139923095703
2021,2021-10-19,155.6199951171875,28471.75991821289
2021,2021-10-20,157.58999633789062,28629.34991455078
2021,2021-10-21,156.94000244140625,28786.289916992188
2021,2021-10-22,157.97000122070312,28944.25991821289
2021,2021-10-25,158.33999633789062,29102.59991455078
2021,2021-10-26,158.19000244140625,29260.789916992188
2021,2021-10-27,155.25999450683594,29416.049911499023
2021,2021-10-28,155.75999450683594,29571.80990600586
2021,2021-10-29,157.49000549316406,29729.299911499023
2021,2021-11-01,157.05999755859375,29886.359909057617
2021,2021-11-02,157.85000610351562,30044.209915161133
2021,2021-11-03,158.1999969482422,30202.409912109375
2021,2021-11-04,157.64999389648438,30360.05990600586
2021,2021-11-05,156.41000366210938,30516.46990966797
2021,2021-11-08,160.94000244140625,30677.409912109375
2021,2021-11-09,159.80999755859375,30837.21990966797
2021,2021-11-10,159.27999877929688,30996.499908447266
2021,2021-11-11,158.7899932861328,31155.2899017334
2021,2021-11-12,160.8800048828125,31316.16990661621
2021,2021-11-15,157.77999877929688,31473.949905395508
2021,2021-11-16,161.38999938964844,31635.339904785156
2021,2021-11-17,161.5399932861328,31796.87989807129
2021,2021-11-18,162.16000366210938,31959.0399017334
2021,2021-11-19,164.3000030517578,32123.339904785156
2021,2021-11-22,162.77999877929688,32286.119903564453
2021,2021-11-23,154.77999877929688,32440.89990234375
2021,2021-11-24,152.97000122070312,32593.869903564453
2021,2021-11-26,152.07000732421875,32745.939910888672
2021,2021-11-29,153.4199981689453,32899.35990905762
2021,2021-11-30,150.89999389648438,33050.2599029541
2021,2021-12-01,148.2100067138672,33198.46990966797
2021,2021-12-02,150.99000549316406,33349.45991516113
2021,2021-12-03,149.3300018310547,33498.78991699219
2021,2021-12-06,151.47000122070312,33650.25991821289
2021,2021-12-07,153.8000030517578,33804.05992126465
2021,2021-12-08,156.30999755859375,33960.36991882324
2021,2021-12-09,154.61000061035156,34114.979919433594
2021,2021-12-10,156.25999450683594,34271.23991394043
2021,2021-12-13,156.2899932861328,34427.52990722656
2021,2021-12-14,151.8800048828125,34579.409912109375
2021,2021-12-15,154.30999755859375,34733.71990966797
2021,2021-12-16,150.8000030517578,34884.51991271973
2021,2021-12-17,151.4199981689453,35035.93991088867
2021,2021-12-20,150.4199981689453,35186.35990905762
2021,2021-12-21,153.9600067138672,35340.319915771484
2021,2021-12-22,156.77999877929688,35497.09991455078
2021,2021-12-23,157.8000030517578,35654.89991760254
2021,2021-12-27,158.74000549316406,35813.6399230957
2021,2021-12-28,159.17999267578125,35972.819915771484
2021,2021-12-29,160.64999389648438,36133.46990966797
2021,2021-12-30,160.8800048828125,36294.34991455078
2021,2021-12-31,159.64999389648438,36453.999908447266
2022,2022-01-03,156.47999572753906,156.47999572753906
2022,2022-01-04,151.19000244140625,307.6699981689453
2022,2022-01-05,148.60000610351562,456.27000427246094
2022,2022-01-06,149.1199951171875,605.3899993896484
2022,2022-01-07,145.14999389648438,750.5399932861328
2022,2022-01-10,145.16000366210938,895.6999969482422
2022,2022-01-11,146.63999938964844,1042.3399963378906
2022,2022-01-12,149.50999450683594,1191.8499908447266
2022,2022-01-13,145.1699981689453,1337.0199890136719
2022,2022-01-14,144.67999267578125,1481.6999816894531
2022,2022-01-18,140.47000122070312,1622.1699829101562
2022,2022-01-19,140.42999267578125,1762.5999755859375
2022,2022-01-20,139.47999572753906,1902.0799713134766
2022,2022-01-21,137.50999450683594,2039.5899658203125
2022,2022-01-24,138.1199951171875,2177.7099609375
2022,2022-01-25,134.57000732421875,2312.2799682617188
2022,2022-01-26,133.50999450683594,2445.7899627685547
2022,2022-01-27,132.08999633789062,2577.8799591064453
2022,2022-01-28,137.05999755859375,2714.939956665039
2022,2022-01-31,139.32000732421875,2854.259963989258
2022,2022-02-01,141.02999877929688,2995.2899627685547
2022,2022-02-02,144.24000549316406,3139.5299682617188
2022,2022-02-03,141.7899932861328,3281.3199615478516
2022,2022-02-04,141.1199951171875,3422.439956665039
2022,2022-02-07,140.3699951171875,3562.8099517822266
2022,2022-02-08,140.80999755859375,3703.6199493408203
2022,2022-02-09,144.44000244140625,3848.0599517822266
2022,2022-02-10,141.66000366210938,3989.719955444336
2022,2022-02-11,137.1999969482422,4126.919952392578
2022,2022-02-14,135.2100067138672,4262.129959106445
2022,2022-02-15,135.91000366210938,4398.039962768555
2022,2022-02-16,135.14999389648438,4533.189956665039
2022,2022-02-17,130.25,4663.439956665039
